customer_id_mskd,jurisdiction_code,client_type_aml,industry_code_aml,occupation_code_aml,country_of_domicile_aml,occupation_status_code_aml,customer_status_aml,export_ts,primary_ownership_flag,relationship_type,PCD_CDA,PCD_CMS,PCD_CRC,PCD_LLC,PCD_MOR,PCD_MUF,PCD_SAV,PCD_SDB,PCD_TED,SRV_FLG,SRV_FSL,SRV_ILC,SRV_LOC,SRV_NLG,SRV_NSL,SRV_TRF,PRD_INFO_AVAIL,rating
46415c122e89816323063703f04756d1470edc200fa5161ff46c0e2e6f407baf,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,,,,,,,6.0,,,,,,,,,,False,1.0
6878611df4e2b849314c174f6c518bb21148c6bfed665d196512cc82e3c95f21,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,,2.0,,,,,,,,,,,,,False,1.0
1069bdd4d5b9bcc336a687a33462dc38baf318970106a1dc626cfe72fc0bbbeb,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
7474e1754ed2d3dd7b644b49feb8ee53daeb476163bdf008c771f84901a6db9e,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,2.0,,,,1.0,,,,,,,,,,False,1.0
ac39f9dc3c33ee54f45080cbced952059066500b2f20cd5895eb83744e5b96df,ca03,individual,none,245,ca,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,1.0
da252243c198bfcbf6c13f7de9bafe9971f8dbf4583789ac8feaf68422e140ce,ca03,individual,none,313,ca,none,active,2020-05-13,y,owner,,,,,,,2.0,,,,,,,,,,False,1.0
8e036c5fd6beae1c35328ff0135fa01884f13d122c8c0f03b3d3c3175947641b,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,3.0,,,,,,,,,,,,,,False,1.0
9f7b2a5a04e10664474a655e600f8b9898e708ab7da0654eca17cab5009fedbc,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,borrower,,,2.0,,,,,,,,,,,,,,False,1.0
f062c3c314d2da568775930e12dbdfa0a41e9e60f4d336a8a272f4bb0d29afc2,ca03,individual,none,256,ca,none,active,2020-05-13,y,borrower,,,,1.0,,,,,,,,,,,,,False,1.0
a9b5f071531bdecb98a84e0e4873a1b77d17fbc4a373967f0ecb24ec9693ab35,ca03,individual,none,256,ca,none,active,2020-05-13,n,co-borrower,,,1.0,3.0,,,,,,,,,,,,,False,1.0
c41ea810462915d076bead4b38cf74ce3ec8bb54eebede1017c5dfc06b42258f,ca03,individual,none,193,ca,none,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,1.0
3b2fd7746fcee820c3dc9dd32f1233c04efc8b3e71fe847fe5cf4ab0f16ed01a,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
60f28db9a1e97591a7d01373d58f16659af095628133d51a73fbbc94623cffca,ca03,individual,none,256,ca,none,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,1.0
24a2ec52cee9ca08310e514341f3ef670e318b1451099408fb6aac3f8b3fbdad,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,borrower,,,,,1.0,,,,,,,,,,,,False,1.0
6e55bad8986c7ec71a65dbdf609b8c69404baf2895f4a77199914209b8c629e6,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,1.0
a6597437ff400be1c6023ce74d5946e973856c29c45b419f9bfe07610bbe5f71,ca03,individual,none,172,ca,none,active,2020-05-13,y,sole,2.0,,3.0,,1.0,,,,,,,,,,,,False,1.0
30db7301565a0f051995bcf0f6c9557b0f2232825cb41c12886ed894a4659578,ca03,individual,none,192,ca,none,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,1.0
3a927a194a3538ccc70d058f928a3d11bb3d5bc8e843097bb7912d2fd482e27b,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,1.0
484f4dd6c748463e64804f18a42d3165c4a5a5a68a1c2bc702bd859709c991f6,ca03,individual,none,e901,ca,e901,active,2020-05-13,none,none,,,,,,,,,,,,,,,,,True,1.0
362feeb5b15accefee2fd5a90d26f031434f7b0930eb0aa70d1de848bb4f02ea,ca03,individual,none,135,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
47c685b80ab09ca0301e3c448a39fe3661aae8bfbed82fbc1bf8e35c0e0c06df,ca03,individual,none,e901,ca,e901,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
8e51e03e8a31c43e67ff6d7fd548403f7b848a8ef26088a30e9ce851a334033d,ca03,individual,none,253,ca,none,active,2020-05-13,y,borrower,,,,,1.0,,,,,,,,,,,,False,1.0
46de381056027e362158bdd972d858c7abff6fc3241ca803b98a2b3055b85706,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,1.0,,,1.0,,,,,,,,,,,,,False,1.0
060adb333343d6365c435aab1b078c501e8360909723ae92d8d8e98d0eb8a9d2,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,1.0
5e4ecb556cef8bf8fcf19cda5edb34e5ec8470a69e37a07c8afc97149f3ddd93,ca03,individual,none,5,ca,none,active,2020-05-13,n,power of attorney,1.0,,,,,,,,,,,,,,,,False,1.0
d1f7d09b289c963b4a8bb609289e2fa5c6b56e79aac740052d91f0331fe05b16,ca03,individual,none,177,ca,none,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,1.0
922248cadef0ccee0d1cbb644df19da148ac22f6ebcc8ba5905906a680672706,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,1.0
786065def4b28a9dee57d1880be0c64af200789e3726c0b75232d49433c62081,ca03,individual,none,342,ca,none,active,2020-05-13,y,owner,,,,,,,,,2.0,,,,,,,,False,1.0
7af242d276eb733043984761ee4034cad6006b40ece1436fca1c1ac0e6a88977,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,1.0,1.0,1.0,,,,,,,,,,,,False,1.0
469c3312f8eb8c68f5e34728c3006a29ddfad330da27189a00a7184f421dace2,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,owner,,,,,,,5.0,,1.0,,,,,,,,False,1.0
61f34779b089ab9b02a11832ac2e741b122e5da787683253dfef2a603a5d628b,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
3169b9d352aa559110572c4692e1236d01d650058e6c76582ef23354148b2fe6,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,2.0,,,,,,,,,,,,,,False,1.0
d94dc9119247db573deaa33d30be2dea881c04ba2be7ffe2aac03ba3971db9b0,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,2.0,3.0,,,,,,,,,,,,,False,1.0
da81416635ebb8cd12050613f1d59203e07c78201f74b95eabbd9e1f783a1c53,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,1.0,,,,1.0,,,,,,,,,,False,1.0
951e1acda26d431bf77ebb46a23b5d03dc23e4c8d4b5b2078858c653ee4ec9a4,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,borrower,,,,,1.0,,,,,,,,,,,,False,1.0
cf5da6e9b2690b2dcba771fc89ff7ecd045163acfaee0fbb8aa989df7c204d64,ca08,individual,none,5,ca,none,active,2020-05-13,n,joint,,,,,,,3.0,,,,,,,,,,False,1.0
3876492c4aa968f1625cf1525437c790b984f357a2d67ca4fcdffbf821535efd,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,1.0
3b19701ee06f5a8f9d4b7783531064e3fde707447c19eece8b81a04f384c93bf,ca03,individual,none,80,ca,none,active,2020-05-13,n,owner,,,,,,,,,1.0,,,,,,,,False,1.0
16687351017e6be4286040f177f97f24d435b92058e40864df1edfeccb376d55,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,5.0,,,,,,1.0,,,,,,,,False,1.0
45e147f162fb738ca9106bd346ff268d6131a1834251283a6f183490f4841d92,ca03,individual,none,e904,in,e904,active,2020-05-13,y,sole,2.0,,,,,,,,,,,,,,,,False,1.0
986c996b351828723b013ee17b83e347a78019243160f3f69a38739386ea57a5,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,1.0
ebb8eb5794d5c33bc9d96cb83decbe3506debacb7a742d6e1067764248205831,ca03,individual,none,249,ca,none,active,2020-05-13,n,power of attorney,,,,,,,1.0,,,,,,,,,,False,1.0
b6349bda158de5bcf86e33d90245034135ea6dc0bc56f5609e306bebed74cb15,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,primary joint,2.0,,,,,,1.0,,,,,,,,,,False,1.0
32cd478c1a763466db4777f4bab592f652bec8f1924e4642d530040fb165937a,ca03,individual,none,256,ca,none,active,2020-05-13,y,primary joint,,,,,,,1.0,,,,,,,,,,False,1.0
e58c58546e9b0fbbe554c6e912dd3f13e75584990b18cda4cb63555ee8e0fd0d,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
c6192b8e42c1eb186dec77b2e98bf92b78b93e650008d9b3307b4d083449079b,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,co-signor,,,,,1.0,,,,,,,,,,,,False,1.0
a99d0fef952bdcfe2c17f95c0943073659d9b45248e85ffa2a7b75d181899c34,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,1.0
eaff244c239c58506073ed50ce68e0f78e609e6a70e6177b9fcdccc0a9036463,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
7f1ae63ef1b7143256b8f4570e7f63f4f870180ccdfb013e8c00f00317450809,ca03,individual,none,256,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
e330a5d9d5ae19445836a74b5ec8f4a1f3d9cc7c3934a9886fa0cb52f9b26a3e,ca03,individual,none,32,jm,none,active,2020-05-13,y,owner,,,,,,,,,2.0,,,,,,,,False,1.0
7a7169a0a71b0f3000fd812f2baf44bd20ef1b475decc865cdea3cfa9b39a2e1,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
6ac0372773da8b4b0717050f3706aa67a51c266e62ec4a386d552843470ce2fe,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,1.0,1.0,,,2.0,,,,,,,,,,False,1.0
0431e9c3968c470137342a60a77669d9c4df2d1b0ea7d155d9dd93c8c1945b6d,ca03,individual,none,256,ca,none,active,2020-05-13,n,joint,,,,,,,,1.0,,,,,,,,,False,1.0
88496012164d99861435e9984113b87b6b5d8e44886b7f428f4a2b7fea9fb250,ca03,individual,none,256,ca,none,active,2020-05-13,y,owner,,,,,,,2.0,,,,,,,,,,False,1.0
4dcc834a2709f5bfaf69f6ead227e6148c6d9c8edeaf744d1ac80b2deee47a1b,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,1.0
a963074a566cf28434df9868f970b6b848cbe7a4cee4096887e560fb3c9e9461,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
44f20de827581132070d650a9523b8ee3c74346474620236114d8c8d2b001d9d,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,6.0,,,,,,,,,,,,,,False,1.0
046c204d8f0b13fc4b6d8851aace4044b5177ab642f4062c1602a1a5b907bfd4,ca03,individual,none,338,ca,none,active,2020-05-13,y,sole,,,1.0,,,,1.0,,,,,,,,,,False,1.0
b20f162db00da04b04edd16501db35b6c2713609cc72d6cf3cf90f9a0610c3e6,ca03,individual,none,320,ca,none,active,2020-05-13,y,owner,,,,,,,1.0,,,,,,,,,,False,1.0
b4fb1725bf58327a11e7c9784d4f976bacfcb71b0135650ed8f66591ca444301,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
045d0a46960bc8d0fc484fdb83b80868ccaf941f00bb5228d3fe89be388f4de9,ca03,individual,none,1,ca,none,active,2020-05-13,n,co-signor,,,,1.0,,,,,,,,,,,,,False,1.0
bbaaae0395839b222623463b75478fde37c2b334d452a6f21d422e176e5cb739,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
8abb9d70fe50624ebe88f671d2e3f48719610197f75dc0e8235864d59cba8b51,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
71f4fcd952f6259148e2a990a656a727a6815ce522c9011853ad529b7ce72cd5,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,1.0
17d2704103bb134a225e70705289e4c17591e7b75d54d07b13017f870d930ff2,ca03,individual,none,149,ca,none,active,2020-05-13,n,joint,1.0,,,,,,1.0,,,,,,,,,,False,1.0
54359aaa316cd9b320f3ba10fb32a35f8fde47b93b67dc095e34da453b914057,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,False,1.0
4823dca29430fa30998ca0bac06f7747d5d65acc758b656793dc92eeef908ffd,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,1.0
195f2b1d5ccfb0acf4f40b6ad0f2096b3eb2bf01ea12bddee189277b4fa4e747,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,,,5.0,,,,,,,,False,1.0
c4cff26a4a37e992a85a450c5e69d8210645d3f5ac3490a240a3a8094aeff33e,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,primary joint,,,,,,,1.0,,,,,,,,,,False,1.0
40b63f3620df870b9fd939487ca1e91d6f684d72b9c2102cda4fb8043a3c0148,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
6d9ea3079d1000f498bfd9b6f32b8bc39e3c269636ed5729bc72f440dde4d9c1,ca03,individual,none,256,ca,none,active,2020-05-13,n,co-signor,,,,1.0,,,,,,,,,,,,,False,1.0
9c739d69e076caed5c2eae1e7500a104442c7e36e8bc6bc9f5cad11f2708f07c,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,2.0,,,,,,,,,,,,,,,,False,1.0
28cd3b0c83e20d49eafd714ceb3107fc309176fc03413ba966761e15952b63c3,ca03,individual,none,309,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
8ff780c6a5c99570ec536c303cd80316bfc39d66bc101ed7c2270c7931f64337,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,1.0
4f6da07dea099d1bac32092bb064df019aa676531ec31da408a66f44827b9dd8,ca03,individual,none,250,us,none,active,2020-05-13,n,owner,,,,,,,2.0,,,,,,,,,,False,1.0
806ad8a0af601aadc8e9fcec8fe5b5590062650999f8db39f055e2bfd4931add,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,1.0,,1.0,,,,,,,,,,,,,,False,1.0
7ce14600667f55485f89d7fa2522de605e86a681eb33ad2960f2c97c3fec2e46,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,joint,2.0,,,,,,,,,,,,,,,,False,1.0
56eae8a2156d820aea3ffc1aba12b77d9245f55ec5d0a942a4ae29402787eb57,ca03,individual,none,256,ca,none,active,2020-05-13,n,co-borrower,,,,1.0,,,,,,,,,,,,,False,1.0
999b36f6680ddb18043c60bd475b712f84c3338391c118ceeac2a938e8d20229,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
5a27c0abace2fbaa21afdd00ae12b1688e1913048016b199d7ed679feb990621,ca03,individual,none,70,ca,none,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,1.0
bb13b60c552e0b7ebb721c68b44a53624a8e1628dd9b3fd1d447eb9281983ed4,ca03,individual,none,256,ca,none,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,1.0
ab33a9f6acbce4ab8a1c6609867c133c5419e7023ab843b11614c78953131810,ca03,individual,none,291,ca,none,active,2020-05-13,y,sole,3.0,,4.0,,1.0,,2.0,,,,,,,,,,False,1.0
3b6af404708ed587b26de468bfe9af8892fb52c5c8bb0b26d5f323a83e72dca8,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
a824696165c49ca380c1350131f386e79ed9af8f4196d5b16ec9062d37843c32,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
f4a33ed377c6ac86474a20a4be9ec30753852303235f474735117cf35cb1fdd2,ca03,individual,none,256,ca,none,active,2020-05-13,y,primary joint,,,,,,,1.0,,,,,,,,,,False,1.0
037dcc710949b0927970e132b523d3fa073ff7507029c71670a3a43adf8e095c,ca03,individual,none,256,ca,none,active,2020-05-13,y,borrower,,,,1.0,,,,,,,,,,,,,False,1.0
45653387a1c9c081f956975c3d2819add871ed6ea4225f0dce48fb6392a12470,ca03,individual,none,5,ca,none,active,2020-05-13,y,sole,1.0,,2.0,,,,1.0,,,,,,,,,,False,1.0
b93af08d838c04ea46753c5a4d982956e4c98231ca09c3c037ff676e9e5ceea2,ca08,individual,none,250,ca,none,active,2020-05-13,y,borrower,,,5.0,1.0,1.0,,,,,,,,,,,,False,1.0
b63d88468b9b398350b580eb983b6d15c5d0bf4a74b159f33c529c6767bfca80,ca03,individual,none,e901,ca,e901,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
9a13e6907cb3f4683902529d1777be845615b43c5a2af2c6bad84ccbc092bbb4,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
4355483be8deab413fc1f1e33f1eb934206b5b544be0d7925a9ed71aff0cbfa7,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,1.0
19efb8dc95ed1b9971d26d19b9238fa8423dca63f345d0c8c2dce5c98e7edde6,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,borrower,,,2.0,,,,,,,,,,,,,,False,1.0
b9876b2ebd442ece33038365ecfe38354262c6add48168fb819634f86b8605e3,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
de90034b83b265522c81e697301860bd17e2510334be3fa5a2cabd7336ee82b2,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,co-borrower,,,1.0,,,,,,,,,,,,,,False,1.0
a5919ee347654e6f4c53190481a3556241e0371cc7a5f5576412fa7f0e38a336,ca03,individual,none,80,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
de098d2d95051d2495c0a7297e7ee0b440c48a2febaee1cfc70fd22e366a2ee5,ca03,individual,none,none,ca,none,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
1ac27f79a3a2d7477cfce6830ec80e4048f839815ff6623bc03666d9c80cd2dc,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,,2.0,,,,,,,,,,,,,False,1.0
cea162450f4e12a238f6cd1e2a5f8af2c939dbe6da7602be952537bb5a395262,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,1.0
704ce4ab3c0478d7e5fb5fe8e9d2a49044e3fe89cc88e1c3ef1882594b158ef9,ca03,individual,none,282,ca,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,1.0
d91902b7669d7b2834ad65ebd2457b65ac337ef00078b0cebad8d83b8562063c,ca03,individual,none,361,ca,none,active,2020-05-13,y,sole,1.0,,,,,,1.0,,,,,,,,,,False,1.0
ef758c71d4d4e91057dde690e59c6f86e1c50425bfebd92ee7ab0d5956bcb8ff,ca03,individual,none,e902,ca,e902,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
9b4e745251493e744babab7360f3739765c2728d91dc4ce69629db92b1eb23f8,ca03,individual,none,342,ca,none,active,2020-05-13,n,owner,,,,,,,,,1.0,,,,,,,,False,1.0
de45c717e402c9109388b0244f28c907b1557f7f466a3e12be3a68c8d220a7d8,ca03,individual,none,208,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
8d5dfde11b40bc5e609a5e14b12fe93c63eca6728967963d6fd354a8b8a534aa,ca03,individual,none,121,ca,none,active,2020-05-13,y,sole,,,3.0,,,,,,,,,,,,,,False,1.0
129728a3d1150d1c5c27f2e388cf819c68b85ba9a834f85ff508e91616286aa9,ca03,individual,none,e901,ca,e901,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
6f7fe4e00c07d11393c67c80ad6ccabb12e849ac220931f6bd0230748d17026f,ca03,individual,none,5,ca,none,active,2020-05-13,y,annuitant,,,,,,,,,2.0,,,,,,,,False,1.0
d8e22682d16dd1b713f18251cae2619c0f980506794e178b0e2fe60c5cd217de,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,,,,,,1.0,,,,,,,,False,1.0
dfbce4837764058706e81d23fc4549337c7ebfebae03ce48497e0b4dda3b0e09,ca03,individual,none,263,ca,none,active,2020-05-13,y,sole,,,,,1.0,,1.0,,,,,,,,,,False,1.0
425514aae72ff05e2108be6de41c3819472cb24e66f054a37edb0ca6acf3da03,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,1.0
547cdabd91940710e5503fe7fe65c89d71d81554a5c73e4cac0f0eafdd1538d9,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,2.0,,,,,,,,,,,,,,False,1.0
bbc81b34e166d62001e0838d584ac4eb9aafbfc17b24035ce4a258d4017969c2,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,1.0
ed4d6443433b2915ae6b10f644a4a47e202a201008ed108bd127b16b447bdbfb,ca03,individual,none,256,ca,none,active,2020-05-13,n,co-borrower,,,1.0,1.0,,,,,,,,,,,,,False,1.0
7d7b38755810a1b99738280decaff0a0bbd382c851b8bc988a742f0d996f0f3e,ca03,individual,none,104,ca,none,active,2020-05-13,y,sole,1.0,,,,,,1.0,,,,,,,,,,False,1.0
d7e2c2625a3bffaee247e110bacf407b15ae11a345cf22cc28ae3343dcaaea0b,ca03,individual,none,391,ca,none,active,2020-05-13,n,guarantor,,,,,1.0,,,,,,,,,,,,False,1.0
bbff91c71ba406e88a3c346ccb8e39f7a8b34c722cfa796019a6d73efedc3152,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,,1.0,,,,,1.0,,,,,,,,False,1.0
675359b3829f40fa966c1c584ebcd0f1a15fcfac337b6f2f01018bbf448cf90f,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,4.0,2.0,,,,,,,,,,,,,False,1.0
5f10ce952ee3b41323b1e64d7cb748bd08d75999e9bf85eabd8655d52a15192e,ca03,individual,none,e902,ca,e902,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
880ec7e8a6726f098ed5741cb780fa3f89daf07bb5b5e01880a70a6e6688452d,ca03,individual,none,5,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,1.0
01984b87d1a1ff498744dd9f734dbec8060b1042cd82f69a36676ec84b7fdcd3,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,1.0
793b2dae8cd34ac8cb323926c34f3d491b89f4e34729a46c8e32be1e91dd7bd1,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,primary joint,1.0,,,,,,1.0,,,,,,,,,,False,1.0
492d2a78ced7bb5c167906f50370ae39ef31afc42c5a004613f7533ed0cdde8e,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,1.0
be47d2ce1275b44606afdc593e2f8c51ad7e104a09809e6dd9d360121dff7446,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,co-borrower,,,,,1.0,,,,,,,,,,,,False,1.0
3fcca9cc1cee54cadf5b769d01d04ac6540276c9401a926f8099a017ead0c707,ca03,individual,none,141,ca,none,active,2020-05-13,y,sole,,,2.0,1.0,,,,,,,,,,,,,False,1.0
3759724d89652da2fc80f2baaa9caabb83e4d050b4f3ca57754c3644deacf8c2,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,co-borrower,,,,,2.0,,,,,,,,,,,,False,1.0
944a8a57dc8041994541ed148878cac54017b814f3e345c1c363dba983c71706,ca03,individual,none,140,ca,none,active,2020-05-13,y,sole,,,1.0,1.0,,,,,,,,,,,,,False,1.0
792650a04faad4eddc35d1181468fe4148d114f4c2cbd750abeda2bbb2c2c274,ca03,individual,none,275,ca,none,active,2020-05-13,y,borrower,,,1.0,2.0,2.0,,,,,,,,,,,,False,1.0
9c8607f66eb2766e294c463c040f6fdd0a2bb9dfcbeb463195a4654d5f0000d7,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,co-borrower,,,2.0,,,,,,,,,,,,,,False,1.0
f7c6b8efba52fdb6f2922f91174d1a9b0956dc6adb138848b89e9922de4d6426,ca03,individual,none,1,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,1.0,,,,,,,,,False,1.0
6f4a97f670c6b9ee18939669a5a7e7c540af9fbeb708f4079130ec31683d909e,ca03,individual,none,201,ca,none,active,2020-05-13,n,co-signor,,,,1.0,,,,,,,,,,,,,False,1.0
20603a1d5e99664f7ab03fda4433219d9f137970996ba780a220445003248e5e,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,annuitant,,,,,,,,,2.0,,,,,,,,False,1.0
40218c8507017c02db145cbc2f6c38272ca5bc8f8027ff038cf135a2ee22e985,ca03,individual,none,256,ca,none,active,2020-05-13,y,borrower,,,1.0,1.0,,,,,,,,,,,,,False,1.0
656f8757ecad98462b0027cdc95a491a3f1d3242d8f8d98b9decc855179ac53c,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,1.0,,1.0,,,,1.0,,,,,,,,,,False,2.0
9244f348c4d1ccab8cc2afe46bc6304ea0dfab501995a7f8c72c16a250e7347b,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,owner,,,,,,,,,4.0,,,,,,,,False,2.0
a172b135d9d084a693819ba6485c005a112bd555b369242aeca29302c852e6fb,ca03,individual,none,e902,jm,e902,active,2020-05-13,y,primary joint,1.0,,,,,,1.0,,,,,,,,,,False,2.0
cd44f5fbe0ccdc11d75a7e8bdbd2a10ad936c419f7e0998689d1d7ce37b91d2e,ca03,individual,none,359,ca,none,active,2020-05-13,y,owner,,,,,,,4.0,,2.0,,,,,,,,False,2.0
ea1365d158996af2c066abb12b7ce1969bad04d89d139a70be254738d7c1d6ee,ca03,individual,none,250,ca,none,active,2020-05-13,y,owner,,,,,,,1.0,,,,,,,,,,False,2.0
a2558a82ec95477f16c10d2720478a00754f8afd2a2c875b6565465319b4b169,ca03,individual,none,1,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
ca7032d5498e27ffa8fb831757d3268721d64a5a6ef20540a15f7e34cb955e08,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,2.0
